1080022	Fumos
1080047	宗儒
1080049	“阿兰姐”
1081117	Azoy
1081155	蒋劲夫
1081202	谢雨维
1081256	和弦
1081291	CloudINJoke
1081292	Firah
1081307	狂奔的萝卜
1081326	DJ Ricardo
1081368	十年时间
1081372	孔岱山
1081399	冯光华
1081449	李旭
1081483	Robot-Boy
1081526	大痒痒
1081579	黄雨篱
1081733	Noise Happy
1081752	AlimjanTursun
1081769	Thunse
1081840	irevan
1081875	邵言
1081895	Shepqet
1081918	Ballrockin
1081930	AseLOrDa
1081940	甫平
1081974	Koowho
1083012	李慧宇
1083022	iimmune
1083049	夏小虎
1083118	王嘉尔
1084021	KH
1084038	Akbar Kahriman
1084058	方毅
1084119	张晏铭
1084122	进恩哥
1084178	Candy_Wind
1084207	白亮
1085030	敌门
1085053	变奏的梦想
1085069	Mingkii
1085108	哦漏
1085116	张希
1086016	荣子yJan
1086078	Ty.
1087008	Ulysses
1087200	HAS AThree
1087229	吉佑社
1087265	Umvt
1087294	Sound Page
1087332	Uncle Hu
1087592	唐汉霄
1087660	ANK
1087662	董昱昆
1087669	BK532
1087768	士辉
1087808	OWL Records
1088051	KB
1088056	NPC
1088058	秦景轩
1088061	DELA
1089070	阮明杰
1089111	孙八一
1089115	小白的亚新
1089203	Elfar
1089210	MyT1aN
1089215	七手
1093034	EryXDY
1094010	摩登兄弟刘宇宁
1094139	Ken-Ming Yang
1094177	包威尔
1097002	詹昊晁
1097081	JK.Chen
1097092	王愚
1097163	Dark Moon
1098139	SynBlazer
1098154	JZlee
1099005	小简
1099008	KNXER
1102011	阿尔法
1102063	谢昊轩
1102124	琪叔
1105059	方仔Rich John
1106026	VAIOTME
1106064	半梦
1106073	贾乃亮
1106124	阿杰729
1108145	Gloomy Van
1108146	Qzero
1110009	Riyat.Yusup（热亚提.玉苏甫）
1111024	SKY
1115016	FOM
1115075	西瓜JUN
1115138	司空雷
1116074	谭水明
1116106	任意门
1122109	Allfine
1124005	秦天
1124093	西奥Sio
1124167	安浩
1124169	欧阳屌宏Willow
1124300	聂子轩
1124320	肥坨坨FatToc
1124323	男森RAP
1124332	吕先生
1124432	JeamsKing
1124514	Penguin Wang
1124557	木木
1131007	乔乾师
1131033	拜合提亚bahtiyar aziz
1131048	付浩天
1132013	A路人
1132019	P2Pover
1132057	Heki
1132060	Satchel
1132068	魜
1132127	萧忆情Alex
1132165	任莫醒r
1132174	TYRX
1132187	Rabbit-lcc
1132196	冯建宇
1132200	包胡尔查
1132218	宋赫伦
1132222	abduwali tohti
1132265	Ordy
1132392	马思唯
1132402	任健
1132441	Nickking
1132451	柯大堡
1132468	Simon Marcus
1132526	名词
1132544	Iceloki
1132572	舒大卫
1132662	鲍昕宇Aspada
1132686	徐云霄
1132707	Makino
1132712	橙汁studio
1132719	Mardan·omar（买尔旦·吾买尔）
1132738	张磊
1132749	Shang
1132770	yocho
1132845	K邵庄
1132850	顾稚蔚
1132869	Young Jr.
1132938	月代彩
1132976	秋火林荫
1132979	蔡照
1135138	浩宝
1135192	张童
1135222	ODYSSEY_
1135230	VICON
1135273	Eric
1137192	DJ小鱼儿
1137380	官云康
1140028	承利
1142042	徐梦圆
1143033	队长
1146106	苏琛
1146108	朱贺
1149014	厨房仔
1150216	巴图
1150300	彭伟
1151001	未来星B3Rich
1152025	陈知&游园惊梦
1155005	Terry Zhong
1155077	闹闹
1155078	安乐阳
1156023	彭康亮
1156032	靳东
1156176	孟可
1156193	RHBE
1156213	徐峥
1156283	于荣光
1158062	养鸡YoungG
1158100	留声玩具
1159045	齐一
1159133	深七
1161004	开松法师
1161024	AC周予天
1161208	Izumi koga
1163007	方磊
1177014	韩安旭
1177230	Gill Chang
1178126	小洲
1178207	沈谧仁
1178287	派伟俊
1181165	何大河
1181764	宁新兵
1181775	翁大涵
1182573	叶祖新
1182797	浩天
1185054	尚先生
1192304	瑞彦·迷嘉尔 MIKHAÉL
1192402	二龙湖浩哥
1192469	Vacance.ZEN
1192515	盛一伦
1193004	唐伯虎Annie
1193191	尼块
1193200	秦麦洛桑活佛
1193417	于朦胧
1194094	孤矢
1197168	徐秉龙
1198010	暗杠
1199064	福克斯
1203015	Dough-Boy
1203045	艾热
1204010	Tizzy T
1209003	LuckyMaxx
1211046	GAI周延
1214021	新疆群星
11974049	鹏泊
11974118	郭子睿
11974222	柯智豪
11975111	ilem
11975181	四郎贡布
11975240	郭俊辰
11976031	青岛小强
11977081	Vacen奕忠
11977185	王景飞
11987075	impossibleChuck
11991172	云天_Cloud
11992096	欧华
11992123	潘斌龙
11992127	包贝尔
12000097	许魏洲
12002137	周佳顺
12002184	AR（刘夫阳）
12002248	沈以诚
12006015	三郎
12006106	球球
12007112	王宇良
12007157	秦博
12008095	彭宇
12010027	陈柏霖
12023426	CARTA
12023517	宫阁
12023557	高旗
12024178	水月
12024274	Kafe.Hu
12027624	栗先达
12028291	伏仪
12031078	RCJacH
12031270	R8o
12036058	孙红雷
12037042	Atom Panda
12039096	TZ
12039231	艾山江·木合塔尔
12040073	丁冠森
12041068	白敬亭
12042046	牛骏峰
12046022	Arivval
12046331	杨烁
12046643	杜天皓
12048059	康榕
12048127	杨玏
12048189	孔东东
12049020	Nurmuhammat Tursun
12049170	Nurim Kuanix
12049171	osman mamitimin
12049173	Qara Etrapqa
12049183	吴京
12050022	裂天
12050057	G.G(张思源)
12053410	任子墨
12054096	阿力木
12054395	熊梓淇
12054456	董又霖
12054555	潘粤明
12059017	雷智皓
12060040	杜宣达达达
12060060	OB03
12061030	漠心藤
12061058	Knopha
12061156	箱子君
12062259	欧阳文宸
12065096	黄旭
12067017	ODd
12067038	Vonenzo Baschello
12067068	Trojanese(魏宇凡）
12073350	寇麟
12074017	Andy Mei
12074153	EY魂
12074191	任向东
12074371	一杨
12074471	于子将
12074481	Joker one
12074935	袁弘
12079044	陈硕子
12079066	Lil Jet
12079219	李佳隆
12080220	PoKeR
12080400	李俊佑
12083175	排骨教主
12083570	YKEY
12084229	焦迈奇
12084382	Mc阿哲
12085016	接个吻，开一枪
12085017	BLOWFEVER
12085569	李蚊香
12086178	邝雨翔
12090249	孛儿只斤·包迪
12091030	牛歌
12091076	白宇
12091078	崔航
12094099	徐真真
12094419	羽肿
12094558	Buzzy
12095133	齐霖
12095299	陈柯宇
12096060	廖佳琳
12098066	南派三叔
12107259	白勺
12107301	PEATLE
12107619	罗锟
12107621	豆腐P
12108665	奶猴子
12108685	BLOW
12108783	阿尔曼
12111129	希介
12114094	马英伦
12114132	森田
12114249	大D(DLyn)
12118230	钱正昊
12119569	李迦南Doc
12120150	朱星杰
12121083	潘云安
12121184	倪中乐
12121259	佟梦实
12121264	Ice Paper
12122114	文颖秋（CΛNDY）
12122233	税子洺
12122236	翁梓铭
12126098	Vk
12126487	孙晨
12127154	吴海啸
12127564	艾福杰尼
12131160	Remix Music TV
12131307	Mc药材
12131566	CLOUDWANG 王云
12132083	Mc阳子
12132342	徐子洋
12132471	陈信喆
12132566	安苏羽
12136042	光泽
12136063	寐加岛
12136066	齐羽
12138252	张雪飞
12138269	毛不易
12141067	巴音
12142123	Rise
12142151	Along
12144027	苏立生
12144105	魏大勋
12145025	彭昱畅
12145073	夏子皓
12146142	大壮
12151013	朱一龙
12152019	张力夫
12154030	MC星辰
12154162	高赫
12154250	任柏儒
12154277	DJ
12154356	张穆庭
12158033	张佳伦
12164075	黄景瑜
12165051	高心远
12166196	小艾EYE
12170031	耳机
12170246	朴翔
12173394	咏者OGCJM
12174110	崔开潮
12184070	苏凡
12185042	特曼
12187012	大鹏
12194338	DJ阿奇
12194650	KT
12196231	拿哥
12198163	蔡小江
12200428	向剑林
12202054	田亚霍
12202288	杨子
12203229	阿影
12203268	江南
12205361	刘莱斯
12209024	NEWYOUNGGO
12213092	秦四风
12213118	Rap大军
12213153	梁根荣
12213188	俄比尔古
12213242	欧阳皖
12213335	枫宇辰
12214065	小帽
12218115	秦旭章
12219072	绪尘
12219142	雅阁陌迁
12230039	谭妍喆
12231097	齐乐
12233014	Mc画师
12234069	芮嘉言
12235471	杨鹤川
12236125	王以太
12250110	肖央
12250285	吠人
12250324	DJ马哥
12251263	JK
12259146	Black.Key
12261173	许歌淳一
12261311	柯镇恶
12262021	宫俊
12262225	NGC
12262268	金6
12263011	二亮哥
12263031	幕人
12263065	强歌
12263292	六月
12263329	白泽
12263331	小阿堂
12263332	阿宽
12263400	Egil Ellevill
12263502	夜未央
12263528	Imc王辰
12263538	白凯南
12263877	Mc轩颜
12268138	Todd Li
12270575	孟凡明
12273260	董子健
12274111	任嘉伦
12274269	高华阳
12276430	Cubi
12279033	欧宇轩
12279035	欧阳基
12279094	鲍鹏
12279524	欧霖
12279860	齐硕
12279905	Vanilla
12279998	邱振哲
12286700	虎二
12287118	Ayo97
12289019	郭一恒
12289176	提笔陈词
12290110	康桥
12290292	祁富贵
12291332	dj
12301031	陈圣夫
12301149	孙泽源
12302029	王冕
12309156	Mc熙阳
12311245	丘沛宸
12312084	聂枫
12312092	曹方瑞
12319383	胖胖胖
12320060	王齐铭WatchMe
12323154	VANITAS
12325107	绯太子
12331138	片旭·更松塔叶
12332127	二飞
12332149	冯傑龙
12332258	郭麒麟
12333145	DP龙猪
12335177	诺一
12335199	宁彩神
12335229	Mc名决
12336312	SEVEN TANG
12344330	BackToBand
12348450	南宫
12349677	Lamp Ho
12355027	白应鑫
12355767	饶威
12356071	凯文
12356407	白小白
12356808	范世錡
12359437	李常超 (Lao乾妈)
12360230	Lil-7
12363201	ERIC
12364168	田源
12367021	AlimjanHasan
12369048	杨琨
12369107	朱兴东
12369108	精神领袖佛爷
12370200	Evis Wy
12378044	杨搏
12389238	MJ-7
12399037	国风Dom.T
12403137	尔冬明
12404124	Eric Song
12408261	男众法师
12409177	陶思哲
12409239	日道法师
12409240	如通居士
12412082	Vittoria Hilz
12420149	李袁杰
12429072	隔壁老樊
12430082	FZ.方丈
12440042	邓伦
12441083	傲日其愣
12441085	杨旭
12441224	邱小龙
12448205	永彬Ryan.B
12450235	小来哥
12451170	JA符龙飞
12453329	功夫胖KungFuPen
12457183	金少祥
12457194	边江
12462045	庞哲
12462214	王鹤棣
12462405	清云法师
12464053	巴音汗
12467039	K.Scarlet
12467165	喃常乔
12467220	K2
12468212	杨晓川
12469061	HeOho
12474254	陈飞宇
12474633	杨梓鑫
12475313	狍子
12475335	qasa
12475595	高晓攀
12487016	赵英博
12487017	魏巡
12487019	洪雨雷
12487045	尹毓恪
12488021	聚来提
12488022	黄榕生
12488044	贾昱
12488046	陈玮镔
12488048	王广允
12488150	L4WUDU
12488167	OK绷
12489984	掌嘴
12490212	幸子小姐拜托了
12492058	陶孟童
12492296	Eggace
12493121	YoungBoyDan
12493701	布瑞吉Bridge
12493703	K ELEVEN
12493704	OG ROLLY
12493781	Lil Ghost小鬼
12506190	Mc楚新
12514278	那吾克热-NW
12520754	DJ-荣大大
12521585	Tc.(天赐)
12523349	卢焱
12523451	BrAnTB
12525569	乔杉
12525596	气质陵晗
12526504	任立佳
12553076	眠
12561869	viky
12570017	MOMINJAN_ABLIKIM穆明江
12598090	齐羽嘉
12598388	胡蒎
12598950	RA
12606272	吕大叶
12615040	一盛
12618022	戴景耀
12630149	杜江
12634049	丛铭君
12634598	JV陈政文
12641765	江辰
12645566	马仕钊
12647412	巴图
12656186	王圣锋
12675220	李朝
12675884	USAGii
12743011	Erick Blu
12760978	广东雨神
12766335	太阳杰
12773144	韩沐伯
12774907	晓华
12775210	秦奋
12776731	尼格买提·热合曼
12776890	屈原
12782871	$唐老师
12787446	杜佳阳
12788674	刘聪KEY.L
12796041	胡一天
12798217	刘思鉴
12798308	马子林Broma
12810118	旦增才让
12811143	KEVSER
12817024	白静晨
12852558	Y U Jay
12869562	Kitson Lau
12869643	Parkson博彦朝
12870490	Toryondacloud
12870537	Alex Hong
12870689	孙方
12871192	EC一平
12871618	王一博
12872011	彬雨木
12894239	丁世光
12902436	豆心
12903495	VINEM
12905881	DJ Mr.Zi
12908088	你样哥
12914018	JOHN$
12914019	海馬WAVE$
12914028	许昊珂
12914544	马伯骞
12916043	Seanie P
12925116	沈煜伦
12931831	高火火
12931942	田羽生
12932368	蔡徐坤
12942194	安然
12945681	康成
12975415	天舞
12975701	盈妹妹
12976513	scaredkrow
12995546	乞丐
12996970	欧阳俊
12998047	郭思达
13022016	廖俊涛
13046208	庞飞
13056440	陈立农
13056441	邓烺怡
13056442	范丞丞
13056443	高茂桐
13056444	韩雍杰
13056445	Hook于浩
13056448	黄书豪
13056451	靖佩瑶
13056452	李长庚
13056453	李权哲
13056454	灵超
13056455	娄滋博
13056456	陆定昊
13056457	闵喆祥
13056458	明鹏
13056459	木子洋
13056460	覃俊毅
13056461	邱治谐
13056463	王梓豪
13056465	徐鹤尼
13056466	杨非同
13056468	于斌
13056469	张达源
13056470	张奕轩
13056471	朱匀一
13057490	陈斯琪
13057492	侯浩然
13057497	黄明昊 (Justin)
13057501	罗正
13057502	Rapen罗仁麒
13057503	孙凡杰
13057504	许凯皓
13057505	杨羿
13057506	叶泓希
13057507	YiF张艺凡
13057508	余明君
13057509	岳岳
13057511	郑锐彬
13057513	朱正廷
13057676	李希侃
13058487	毕雯珺
13058488	卜凡
13058489	丁泽仁
13058490	胡致邦
13058498	林彦俊
13058501	秦子墨
13058502	王子异
13058503	尤长靖
13058505	周锐
13058506	周彦辰
13058582	跟风超人
13059430	贝汯璘
13059431	陈名豪
13059432	董岩磊
13059433	甘俊
13059434	GIGEL张津铭
13059435	何东东
13059436	何嘉庚
13059437	黄新淳
13059438	伽里
13059442	姜京佐
13059443	J-ONE
13059447	林超泽
13059448	吕晨瑜
13059449	孙浩然
13059450	Traple赵凌峰
13059452	王艺龙
13059453	武连杰
13059454	徐圣恩
13059458	左叶
13080286	鑫哥
13080288	关大洲
13080326	彭成
13112541	Gibb-Z
13128161	泰岩
13132047	吴文青树vs9000岁乐队
13145283	ICE
13149356	Shining
13152025	杨多
13158027	U记仝人
13160089	欧景智
13161108	索当珠
13161438	任秋晗
13192194	南子渝
13195211	二辰
13197392	Restonia
13222299	安浩辰
13226089	孙翔
13226406	JK LEE
13228175	祁子航
13228424	023 GC
13228454	蔡威泽
13286745	еяхат музыка
13296197	二狗村高富帅
13415208	Max马俊
13429083	庞明昊
13429295	浅堤
13430213	Infernal Chaos
13445026	小君
13485144	MC七星
13527275	Wya乌鸦
13565046	锟
13568181	鲍越
13580194	嗯哼
13582195	安迪
13609637	马良
13643049	讴洋
13683991	翻唱群星
13699123	bAddrop
13705240	王煜开 YK
13706227	表哥
13707529	IL CANTO
13734113	欧阳雄波
13737107	可有道
13738116	ins白日说唱家
13791380	妖蝠
13839283	唐宇杰
13840462	房岩
13899303	杨和苏KeyNG
13906123	张紫豪
13920104	青梅拉萨
13923069	面具锋
13923085	伍嘉成
13971031	面筋哥
13971260	农面哥
13971421	Empty ORio
13972109	肖战
13972112	彭楚粤
13972353	火火兔
13972443	Poulton
13972448	空城mill
13973042	谷嘉诚
13974121	孔舒航
14057095	欧阳原野
14098024	欧拍乐
14098645	ORI
14099080	E&M经贸民谣
14099343	Veronique B
14100082	黄圣池
14100493	崔伟立
14100563	白菜
14100790	北疯
14101443	郭阳
14101634	VOGUE 5
14420803	陈雪燃
14469086	阿金和玄子
14470145	炮哥
14471208	陈丙
14608268	Corki
14655580	Vol.2
14713124	陈彦希REGI
14713159	Vashon先生
14714187	薄云天
14857181	情词尧
14923036	区智健ONO
15021141	V何杰V
15021287	刘洋
15022012	倪红
15022041	DOUBLEX2卡卡
15022221	萨沙
15022274	书泽运
15023173	欧俊诚
15023261	彭宇星
15024239	欧阳圣康
15064461	方宇杰
27692361	北木森
27692511	苏词沫
27692515	北超超
27692717	Tencent TIMI AUDIO
27693297	二少爷爷
27693341	奶油小生
27693543	抗癌露露
27693670	男神
27693854	南阳
27694175	宁群
27694228	康天庥
27694332	贾盛强
27694696	枫叶
27695243	大一学长
27695662	TONY REY 凯睿
27695695	国哥
27695878	梁靖康
27695967	诗者言辞
27695986	南昌Djkevin
27696000	乔子寒
27813407	南拳妈妈弹头
27888364	吴希泽
27888504	鹅王章祥福
27888574	二夫
27889242	染辰
27889345	官鸿
28083340	王北车
28083455	Ronin
28085334	欧牧优诺
28085380	可乐
28085491	ianbird 吴冠亨
28085561	JZN
28085575	Rgry
28276386	屁孩 Ryan
28387245	安筱冷
28387442	冯舆轩
28387568	K乐
28390292	Ian Yu
28390340	恩佐
28390404	欧锦衡
28390422	U.G
28390579	老宋先森
28391235	怒道诗情
28391507	付飞社
28391569	祁岩
28420103	vanderCC
28868804	寅子
28897355	娘吾加
28899259	one0none
29069586	王小帅
29148292	巴巴烙
29148309	江映东
29148357	普乐民
29150288	南初
29150340	任杰毅
29150357	KNNNT
29151301	任毅
29151329	唐永海
29302224	Neko
29302237	Enyx
29303235	PSY.P
29355222	Vorang王睿
29355335	Victor
29356229	贰鹏
29356237	illusory李虚无
29356296	ev
29357279	吴司令
29392693	解忧邵帅
29596520	弄青_Leon
30000267	待注销
30024258	搖滾教父遙哥
30107315	RocketBunny-火箭兔
30109220	孤独诗人
30109289	Eudaimony
30109512	EAT扬扬
30110310	Entspannung Pur
30126720	Young Xuc
30129806	DJ小可
30243665	Uriah See
30315465	顾振遐
30476442	可有道
30615428	欧阳阿成
30615508	OC Jimmy
30616419	Ethan
30616479	小咪
30617577	Vladimir Alexandrovich Lovchikov
30617579	Emily Hsieh
30618433	欧阳大江
30618494	金瀚
30707478	郝向阳
30709773	Abdulla Abdurehim 阿不都拉
30892253	方洋飞
31064307	RYOTA 片山凉太
31093891	阿虾
31153477	E-Van
31330249	Pudding_PD
31345603	NCF-艾力
31524954	Isaac Yong
